団体コード,地域,都道府県名,市区町村名,都道府県名市区町村名,基本構想作成,URL,Google検索
032158,東北,岩手県,奥州市,岩手県奥州市,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県奥州市
032166,東北,岩手県,滝沢市,岩手県滝沢市,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県滝沢市
033014,東北,岩手県,雫石町,岩手県雫石町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県雫石町
033022,東北,岩手県,葛巻町,岩手県葛巻町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県葛巻町
033031,東北,岩手県,岩手町,岩手県岩手町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県岩手町
033219,東北,岩手県,紫波町,岩手県紫波町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県紫波町
033227,東北,岩手県,矢巾町,岩手県矢巾町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県矢巾町
033669,東北,岩手県,西和賀町,岩手県西和賀町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県西和賀町
033812,東北,岩手県,金ケ崎町,岩手県金ケ崎町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県金ケ崎町
034029,東北,岩手県,平泉町,岩手県平泉町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県平泉町
034410,東北,岩手県,住田町,岩手県住田町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県住田町
034614,東北,岩手県,大槌町,岩手県大槌町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県大槌町
034827,東北,岩手県,山田町,岩手県山田町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県山田町
034835,東北,岩手県,岩泉町,岩手県岩泉町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県岩泉町
034843,東北,岩手県,田野畑村,岩手県田野畑村,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県田野畑村
034851,東北,岩手県,普代村,岩手県普代村,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県普代村
035017,東北,岩手県,軽米町,岩手県軽米町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県軽米町
035033,東北,岩手県,野田村,岩手県野田村,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県野田村
035068,東北,岩手県,九戸村,岩手県九戸村,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県九戸村
035076,東北,岩手県,洋野町,岩手県洋野町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県洋野町
035246,東北,岩手県,一戸町,岩手県一戸町,,,https://www.google.com/search?q=バリアフリー基本構想 岩手県一戸町
040002,東北,宮城県,,宮城県,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県
041009,東北,宮城県,仙台市,宮城県仙台市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 宮城県仙台市
042021,東北,宮城県,石巻市,宮城県石巻市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県石巻市
042030,東北,宮城県,塩竈市,宮城県塩竈市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県塩竈市
042056,東北,宮城県,気仙沼市,宮城県気仙沼市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県気仙沼市
042064,東北,宮城県,白石市,宮城県白石市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県白石市
042072,東北,宮城県,名取市,宮城県名取市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県名取市
042081,東北,宮城県,角田市,宮城県角田市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県角田市
042099,東北,宮城県,多賀城市,宮城県多賀城市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県多賀城市
042111,東北,宮城県,岩沼市,宮城県岩沼市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県岩沼市
042129,東北,宮城県,登米市,宮城県登米市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県登米市
042137,東北,宮城県,栗原市,宮城県栗原市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県栗原市
042145,東北,宮城県,東松島市,宮城県東松島市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県東松島市
042153,東北,宮城県,大崎市,宮城県大崎市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県大崎市
042161,東北,宮城県,富谷市,宮城県富谷市,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県富谷市
043010,東北,宮城県,蔵王町,宮城県蔵王町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県蔵王町
043028,東北,宮城県,七ヶ宿町,宮城県七ヶ宿町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県七ヶ宿町
043214,東北,宮城県,大河原町,宮城県大河原町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県大河原町
043222,東北,宮城県,村田町,宮城県村田町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県村田町
043231,東北,宮城県,柴田町,宮城県柴田町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県柴田町
043249,東北,宮城県,川崎町,宮城県川崎町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県川崎町
043419,東北,宮城県,丸森町,宮城県丸森町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県丸森町
043613,東北,宮城県,亘理町,宮城県亘理町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県亘理町
043621,東北,宮城県,山元町,宮城県山元町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県山元町
044016,東北,宮城県,松島町,宮城県松島町,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 宮城県松島町
044041,東北,宮城県,七ヶ浜町,宮城県七ヶ浜町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県七ヶ浜町
044067,東北,宮城県,利府町,宮城県利府町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県利府町
044211,東北,宮城県,大和町,宮城県大和町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県大和町
044229,東北,宮城県,大郷町,宮城県大郷町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県大郷町
044245,東北,宮城県,大衡村,宮城県大衡村,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県大衡村
044440,東北,宮城県,色麻町,宮城県色麻町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県色麻町
044458,東北,宮城県,加美町,宮城県加美町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県加美町
045012,東北,宮城県,涌谷町,宮城県涌谷町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県涌谷町
045055,東北,宮城県,美里町,宮城県美里町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県美里町
045811,東北,宮城県,女川町,宮城県女川町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県女川町
046060,東北,宮城県,南三陸町,宮城県南三陸町,,,https://www.google.com/search?q=バリアフリー基本構想 宮城県南三陸町
050008,東北,秋田県,,秋田県,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県
052019,東北,秋田県,秋田市,秋田県秋田市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 秋田県秋田市
052027,東北,秋田県,能代市,秋田県能代市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県能代市
052035,東北,秋田県,横手市,秋田県横手市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県横手市
052043,東北,秋田県,大館市,秋田県大館市,TRUE,,https://www.google.com/search?q=バリアフリー基本構想 秋田県大館市
052060,東北,秋田県,男鹿市,秋田県男鹿市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県男鹿市
052078,東北,秋田県,湯沢市,秋田県湯沢市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県湯沢市
052094,東北,秋田県,鹿角市,秋田県鹿角市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県鹿角市
052108,東北,秋田県,由利本荘市,秋田県由利本荘市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県由利本荘市
052116,東北,秋田県,潟上市,秋田県潟上市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県潟上市
052124,東北,秋田県,大仙市,秋田県大仙市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県大仙市
052132,東北,秋田県,北秋田市,秋田県北秋田市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県北秋田市
052141,東北,秋田県,にかほ市,秋田県にかほ市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県にかほ市
052159,東北,秋田県,仙北市,秋田県仙北市,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県仙北市
053031,東北,秋田県,小坂町,秋田県小坂町,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県小坂町
053279,東北,秋田県,上小阿仁村,秋田県上小阿仁村,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県上小阿仁村
053465,東北,秋田県,藤里町,秋田県藤里町,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県藤里町
053481,東北,秋田県,三種町,秋田県三種町,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県三種町
053490,東北,秋田県,八峰町,秋田県八峰町,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県八峰町
053619,東北,秋田県,五城目町,秋田県五城目町,,,https://www.google.com/search?q=バリアフリー基本構想 秋田県五城目町
